cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad,random_seed,requested_duration_s,screen_parameter,component,nominal_value,scale,applied_value,failure_mode,time_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction
4.0,5,60.0,14,3.5,1,2.52664474655894,0.28558233142999423,0.4489515452214596,4.233966922875213,2.3178415111680883,0.3159547450573534,0.0624217189570092,4.437608011392286,0.058589453213551905,0.3016996347900496,4.132658480107476,1.3748937349146328,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,2.0,0.8377580409572782,none,,34.491211877169825,6.647312959719093,10.448470510972925,0.0,0.4474736459469284,0.0,0.0
4.0,6,60.0,14,3.5,1,2.535237094730485,0.2885167587400777,0.45532446994290204,4.238177816525221,2.4119029115235775,0.35057276387128894,0.06515637336675334,4.691750986065357,0.052395321111337774,0.27704796351741906,3.9124599350885045,1.458897387071965,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,2.0,0.8377580409572782,none,,34.333881065709996,6.96721819772812,10.735087268534866,0.0,0.4500181752090149,0.0,0.0
4.0,7,60.0,14,3.5,1,2.547113538340366,0.2697725039524919,0.4724647363812443,4.267995244967065,2.4227293245216504,0.37394327131479155,0.06848455963844179,4.896075500837238,0.06162758615293021,0.29283370085949106,3.9832447075623763,1.4330655136385633,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,2.0,0.8377580409572782,none,,34.08430179964006,6.934574298138282,10.596206278134815,0.0,0.45219920029080335,0.0,0.0
4.0,0,60.0,15,3.75,1,3.0068448427066494,0.4481802536073163,0.9438847367729405,4.777964581552997,1.8992020954175912,0.3305399637328825,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.1,0.05235987755982988,none,,37.79587907930803,7.49699647721879,7.357452017552144,0.0,0.49909123954925483,0.0,0.0
4.0,1,60.0,15,3.75,0,3.0705344002906236,0.45864826716797313,1.0136774428048987,4.85820669286865,1.9059828945140058,0.3311179079012783,0.06577673839752203,4.525026078250777,0.057254305433758694,0.29719603583055065,3.87867441408616,1.431125676117762,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.1,0.05235987755982988,none,,38.06742668902228,8.244368228128117,7.309395767593158,0.0,0.49727371864776443,0.0,0.0
4.0,2,60.0,15,3.75,1,2.9384226908324633,0.44805876392724237,0.8897020663347105,4.709532952665534,1.9210518572752526,0.33960633791514955,0.06428724157605824,4.838135458152227,0.04859266356119493,0.2622486043376923,4.159134793507912,1.386136756807275,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.1,0.05235987755982988,none,,37.63523870731565,6.831394563074121,7.529556929382246,0.0,0.4980007270083606,0.0,0.0
4.0,3,60.0,15,3.75,1,2.899694699304444,0.43771133176689075,0.8546322451254151,4.661141562223837,1.9442306190988365,0.30429297901131086,0.06268446121923109,4.800642136301137,0.052262773561290145,0.2919196065623004,3.8788697987002156,1.4315570676173444,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.1,0.05235987755982988,none,,37.66131331401164,7.478799351438626,7.463591694651931,0.0,0.49691021446746636,0.0,0.0
4.0,4,60.0,15,3.75,1,2.9799784623075207,0.4587763827072465,0.9249603092008124,4.736292369510594,1.914091923342731,0.2941790428039513,0.06381785595855352,4.729726818217408,0.048949589773249605,0.2992724858189839,3.995121744258172,1.4763311575159435,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.1,0.05235987755982988,none,,37.97913964867333,7.159249954764257,7.471810220418158,0.0,0.4994547437295529,0.0,0.0
4.0,5,60.0,15,3.75,1,2.9771872949643265,0.44108283148156746,0.9093371034585986,4.7399359507992465,1.9252649050523833,0.31044876332012233,0.0624217189570092,4.437608011392286,0.058589453213551905,0.3016996347900496,4.132658480107476,1.3748937349146328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.1,0.05235987755982988,none,,37.65529526866587,6.762247023766198,7.444125474759775,0.0,0.49727371864776443,0.0,0.0
4.0,6,60.0,15,3.75,1,3.0181503025789485,0.4522864993194095,0.9533672548942019,4.7855646531935845,1.912201033741611,0.3370580452590118,0.06515637336675334,4.691750986065357,0.052395321111337774,0.27704796351741906,3.9124599350885045,1.458897387071965,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.1,0.05235987755982988,none,,37.870142531681914,7.965702572659912,7.432685020751413,0.0,0.49872773536895676,0.0,0.0
4.0,7,60.0,15,3.75,0,3.0752403276043907,0.45586075325259934,1.017209965317559,4.865018791401724,1.9388202517927824,0.36455841991419596,0.06848455963844179,4.896075500837238,0.06162758615293021,0.29283370085949106,3.9832447075623763,1.4330655136385633,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.1,0.05235987755982988,none,,37.73960214353495,8.034263563088361,7.172712365018874,0.0,0.49727371864776443,0.0,0.0
4.0,0,60.0,15,3.75,1,3.0068448427066494,0.4481802536073163,0.9438847367729405,4.777964581552997,1.8992020954175912,0.3305399637328825,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.25,0.1308996938995747,none,,37.79587907930803,7.49699647721879,7.357452017552144,0.0,0.49909123954925483,0.0,0.0
4.0,1,60.0,15,3.75,0,3.0705344002906236,0.45864826716797313,1.0136774428048987,4.85820669286865,1.9059828945140058,0.3311179079012783,0.06577673839752203,4.525026078250777,0.057254305433758694,0.29719603583055065,3.87867441408616,1.431125676117762,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.25,0.1308996938995747,none,,38.06742668902228,8.244368228128117,7.309395767593158,0.0,0.49727371864776443,0.0,0.0
4.0,2,60.0,15,3.75,1,2.9384226908324633,0.44805876392724237,0.8897020663347105,4.709532952665534,1.9210518572752526,0.33960633791514955,0.06428724157605824,4.838135458152227,0.04859266356119493,0.2622486043376923,4.159134793507912,1.386136756807275,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.25,0.1308996938995747,none,,37.63523870731565,6.831394563074121,7.529556929382246,0.0,0.4980007270083606,0.0,0.0
4.0,3,60.0,15,3.75,1,2.899694699304444,0.43771133176689075,0.8546322451254151,4.661141562223837,1.9442306190988365,0.30429297901131086,0.06268446121923109,4.800642136301137,0.052262773561290145,0.2919196065623004,3.8788697987002156,1.4315570676173444,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.25,0.1308996938995747,none,,37.66131331401164,7.478799351438626,7.463591694651931,0.0,0.49691021446746636,0.0,0.0
4.0,4,60.0,15,3.75,1,2.9799784623075207,0.4587763827072465,0.9249603092008124,4.736292369510594,1.914091923342731,0.2941790428039513,0.06381785595855352,4.729726818217408,0.048949589773249605,0.2992724858189839,3.995121744258172,1.4763311575159435,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.25,0.1308996938995747,none,,37.97913964867333,7.159249954764257,7.471810220418158,0.0,0.4994547437295529,0.0,0.0
4.0,5,60.0,15,3.75,1,2.9771872949643265,0.44108283148156746,0.9093371034585986,4.7399359507992465,1.9252649050523833,0.31044876332012233,0.0624217189570092,4.437608011392286,0.058589453213551905,0.3016996347900496,4.132658480107476,1.3748937349146328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.25,0.1308996938995747,none,,37.65529526866587,6.762247023766198,7.444125474759775,0.0,0.49727371864776443,0.0,0.0
4.0,6,60.0,15,3.75,1,3.0181503025789485,0.4522864993194095,0.9533672548942019,4.7855646531935845,1.912201033741611,0.3370580452590118,0.06515637336675334,4.691750986065357,0.052395321111337774,0.27704796351741906,3.9124599350885045,1.458897387071965,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.25,0.1308996938995747,none,,37.870142531681914,7.965702572659912,7.432685020751413,0.0,0.49872773536895676,0.0,0.0
4.0,7,60.0,15,3.75,0,3.0752403276043907,0.45586075325259934,1.017209965317559,4.865018791401724,1.9388202517927824,0.36455841991419596,0.06848455963844179,4.896075500837238,0.06162758615293021,0.29283370085949106,3.9832447075623763,1.4330655136385633,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.25,0.1308996938995747,none,,37.73960214353495,8.034263563088361,7.172712365018874,0.0,0.49727371864776443,0.0,0.0
4.0,0,60.0,15,3.75,1,3.0068448427066494,0.4481802536073163,0.9438847367729405,4.777964581552997,1.8992020954175912,0.3305399637328825,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.5,0.2617993877991494,none,,37.79587907930803,7.49699647721879,7.357452017552144,0.0,0.49909123954925483,0.0,0.0
4.0,1,60.0,15,3.75,0,3.0705344002906236,0.45864826716797313,1.0136774428048987,4.85820669286865,1.9059828945140058,0.3311179079012783,0.06577673839752203,4.525026078250777,0.057254305433758694,0.29719603583055065,3.87867441408616,1.431125676117762,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.5,0.2617993877991494,none,,38.06742668902228,8.244368228128117,7.309395767593158,0.0,0.49727371864776443,0.0,0.0
4.0,2,60.0,15,3.75,1,2.9384226908324633,0.44805876392724237,0.8897020663347105,4.709532952665534,1.9210518572752526,0.33960633791514955,0.06428724157605824,4.838135458152227,0.04859266356119493,0.2622486043376923,4.159134793507912,1.386136756807275,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.5,0.2617993877991494,none,,37.63523870731565,6.831394563074121,7.529556929382246,0.0,0.4980007270083606,0.0,0.0
4.0,3,60.0,15,3.75,1,2.899694699304444,0.43771133176689075,0.8546322451254151,4.661141562223837,1.9442306190988365,0.30429297901131086,0.06268446121923109,4.800642136301137,0.052262773561290145,0.2919196065623004,3.8788697987002156,1.4315570676173444,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.5,0.2617993877991494,none,,37.66131331401164,7.478799351438626,7.463591694651931,0.0,0.49691021446746636,0.0,0.0
4.0,4,60.0,15,3.75,1,2.9799784623075207,0.4587763827072465,0.9249603092008124,4.736292369510594,1.914091923342731,0.2941790428039513,0.06381785595855352,4.729726818217408,0.048949589773249605,0.2992724858189839,3.995121744258172,1.4763311575159435,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.5,0.2617993877991494,none,,37.97913964867333,7.159249954764257,7.471810220418158,0.0,0.4994547437295529,0.0,0.0
4.0,5,60.0,15,3.75,1,2.9771872949643265,0.44108283148156746,0.9093371034585986,4.7399359507992465,1.9252649050523833,0.31044876332012233,0.0624217189570092,4.437608011392286,0.058589453213551905,0.3016996347900496,4.132658480107476,1.3748937349146328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.5,0.2617993877991494,none,,37.65529526866587,6.762247023766198,7.444125474759775,0.0,0.49727371864776443,0.0,0.0
4.0,6,60.0,15,3.75,1,3.0181503025789485,0.4522864993194095,0.9533672548942019,4.7855646531935845,1.912201033741611,0.3370580452590118,0.06515637336675334,4.691750986065357,0.052395321111337774,0.27704796351741906,3.9124599350885045,1.458897387071965,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.5,0.2617993877991494,none,,37.870142531681914,7.965702572659912,7.432685020751413,0.0,0.49872773536895676,0.0,0.0
4.0,7,60.0,15,3.75,0,3.0752403276043907,0.45586075325259934,1.017209965317559,4.865018791401724,1.9388202517927824,0.36455841991419596,0.06848455963844179,4.896075500837238,0.06162758615293021,0.29283370085949106,3.9832447075623763,1.4330655136385633,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,0.5,0.2617993877991494,none,,37.73960214353495,8.034263563088361,7.172712365018874,0.0,0.49727371864776443,0.0,0.0
4.0,0,60.0,15,3.75,1,3.0068448427066494,0.4481802536073163,0.9438847367729405,4.777964581552997,1.8992020954175912,0.3305399637328825,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.0,0.5235987755982988,none,,37.79587907930803,7.49699647721879,7.357452017552144,0.0,0.49909123954925483,0.0,0.0
4.0,1,60.0,15,3.75,0,3.0705344002906236,0.45864826716797313,1.0136774428048987,4.85820669286865,1.9059828945140058,0.3311179079012783,0.06577673839752203,4.525026078250777,0.057254305433758694,0.29719603583055065,3.87867441408616,1.431125676117762,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.0,0.5235987755982988,none,,38.06742668902228,8.244368228128117,7.309395767593158,0.0,0.49727371864776443,0.0,0.0
4.0,2,60.0,15,3.75,1,2.9384226908324633,0.44805876392724237,0.8897020663347105,4.709532952665534,1.9210518572752526,0.33960633791514955,0.06428724157605824,4.838135458152227,0.04859266356119493,0.2622486043376923,4.159134793507912,1.386136756807275,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.0,0.5235987755982988,none,,37.63523870731565,6.831394563074121,7.529556929382246,0.0,0.4980007270083606,0.0,0.0
4.0,3,60.0,15,3.75,1,2.899694699304444,0.43771133176689075,0.8546322451254151,4.661141562223837,1.9442306190988365,0.30429297901131086,0.06268446121923109,4.800642136301137,0.052262773561290145,0.2919196065623004,3.8788697987002156,1.4315570676173444,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.0,0.5235987755982988,none,,37.66131331401164,7.478799351438626,7.463591694651931,0.0,0.49691021446746636,0.0,0.0
4.0,4,60.0,15,3.75,1,2.9799784623075207,0.4587763827072465,0.9249603092008124,4.736292369510594,1.914091923342731,0.2941790428039513,0.06381785595855352,4.729726818217408,0.048949589773249605,0.2992724858189839,3.995121744258172,1.4763311575159435,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.0,0.5235987755982988,none,,37.97913964867333,7.159249954764257,7.471810220418158,0.0,0.4994547437295529,0.0,0.0
4.0,5,60.0,15,3.75,1,2.9771872949643265,0.44108283148156746,0.9093371034585986,4.7399359507992465,1.9252649050523833,0.31044876332012233,0.0624217189570092,4.437608011392286,0.058589453213551905,0.3016996347900496,4.132658480107476,1.3748937349146328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.0,0.5235987755982988,none,,37.65529526866587,6.762247023766198,7.444125474759775,0.0,0.49727371864776443,0.0,0.0
4.0,6,60.0,15,3.75,1,3.0181503025789485,0.4522864993194095,0.9533672548942019,4.7855646531935845,1.912201033741611,0.3370580452590118,0.06515637336675334,4.691750986065357,0.052395321111337774,0.27704796351741906,3.9124599350885045,1.458897387071965,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.0,0.5235987755982988,none,,37.870142531681914,7.965702572659912,7.432685020751413,0.0,0.49872773536895676,0.0,0.0
4.0,7,60.0,15,3.75,0,3.0752403276043907,0.45586075325259934,1.017209965317559,4.865018791401724,1.9388202517927824,0.36455841991419596,0.06848455963844179,4.896075500837238,0.06162758615293021,0.29283370085949106,3.9832447075623763,1.4330655136385633,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.0,0.5235987755982988,none,,37.73960214353495,8.034263563088361,7.172712365018874,0.0,0.49727371864776443,0.0,0.0
4.0,0,60.0,15,3.75,1,3.0068448427066494,0.4481802536073163,0.9438847367729405,4.777964581552997,1.8992020954175912,0.3305399637328825,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.5,0.7853981633974483,none,,37.79587907930803,7.49699647721879,7.357452017552144,0.0,0.49909123954925483,0.0,0.0
4.0,1,60.0,15,3.75,0,3.0705344002906236,0.45864826716797313,1.0136774428048987,4.85820669286865,1.9059828945140058,0.3311179079012783,0.06577673839752203,4.525026078250777,0.057254305433758694,0.29719603583055065,3.87867441408616,1.431125676117762,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.5,0.7853981633974483,none,,38.06742668902228,8.244368228128117,7.309395767593158,0.0,0.49727371864776443,0.0,0.0
4.0,2,60.0,15,3.75,1,2.9384226908324633,0.44805876392724237,0.8897020663347105,4.709532952665534,1.9210518572752526,0.33960633791514955,0.06428724157605824,4.838135458152227,0.04859266356119493,0.2622486043376923,4.159134793507912,1.386136756807275,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.5,0.7853981633974483,none,,37.63523870731565,6.831394563074121,7.529556929382246,0.0,0.4980007270083606,0.0,0.0
4.0,3,60.0,15,3.75,1,2.899694699304444,0.43771133176689075,0.8546322451254151,4.661141562223837,1.9442306190988365,0.30429297901131086,0.06268446121923109,4.800642136301137,0.052262773561290145,0.2919196065623004,3.8788697987002156,1.4315570676173444,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.5,0.7853981633974483,none,,37.66131331401164,7.478799351438626,7.463591694651931,0.0,0.49691021446746636,0.0,0.0
4.0,4,60.0,15,3.75,1,2.9799784623075207,0.4587763827072465,0.9249603092008124,4.736292369510594,1.914091923342731,0.2941790428039513,0.06381785595855352,4.729726818217408,0.048949589773249605,0.2992724858189839,3.995121744258172,1.4763311575159435,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.5,0.7853981633974483,none,,37.97913964867333,7.159249954764257,7.471810220418158,0.0,0.4994547437295529,0.0,0.0
4.0,5,60.0,15,3.75,1,2.9771872949643265,0.44108283148156746,0.9093371034585986,4.7399359507992465,1.9252649050523833,0.31044876332012233,0.0624217189570092,4.437608011392286,0.058589453213551905,0.3016996347900496,4.132658480107476,1.3748937349146328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.5,0.7853981633974483,none,,37.65529526866587,6.762247023766198,7.444125474759775,0.0,0.49727371864776443,0.0,0.0
4.0,6,60.0,15,3.75,1,3.0181503025789485,0.4522864993194095,0.9533672548942019,4.7855646531935845,1.912201033741611,0.3370580452590118,0.06515637336675334,4.691750986065357,0.052395321111337774,0.27704796351741906,3.9124599350885045,1.458897387071965,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.5,0.7853981633974483,none,,37.870142531681914,7.965702572659912,7.432685020751413,0.0,0.49872773536895676,0.0,0.0
4.0,7,60.0,15,3.75,0,3.0752403276043907,0.45586075325259934,1.017209965317559,4.865018791401724,1.9388202517927824,0.36455841991419596,0.06848455963844179,4.896075500837238,0.06162758615293021,0.29283370085949106,3.9832447075623763,1.4330655136385633,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,1.5,0.7853981633974483,none,,37.73960214353495,8.034263563088361,7.172712365018874,0.0,0.49727371864776443,0.0,0.0
4.0,0,60.0,15,3.75,1,3.0068448427066494,0.4481802536073163,0.9438847367729405,4.777964581552997,1.8992020954175912,0.3305399637328825,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,2.0,1.0471975511965976,none,,37.79587907930803,7.49699647721879,7.357452017552144,0.0,0.49909123954925483,0.0,0.0
4.0,1,60.0,15,3.75,0,3.0705344002906236,0.45864826716797313,1.0136774428048987,4.85820669286865,1.9059828945140058,0.3311179079012783,0.06577673839752203,4.525026078250777,0.057254305433758694,0.29719603583055065,3.87867441408616,1.431125676117762,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,2.0,1.0471975511965976,none,,38.06742668902228,8.244368228128117,7.309395767593158,0.0,0.49727371864776443,0.0,0.0
4.0,2,60.0,15,3.75,1,2.9384226908324633,0.44805876392724237,0.8897020663347105,4.709532952665534,1.9210518572752526,0.33960633791514955,0.06428724157605824,4.838135458152227,0.04859266356119493,0.2622486043376923,4.159134793507912,1.386136756807275,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,2.0,1.0471975511965976,none,,37.63523870731565,6.831394563074121,7.529556929382246,0.0,0.4980007270083606,0.0,0.0
4.0,3,60.0,15,3.75,1,2.899694699304444,0.43771133176689075,0.8546322451254151,4.661141562223837,1.9442306190988365,0.30429297901131086,0.06268446121923109,4.800642136301137,0.052262773561290145,0.2919196065623004,3.8788697987002156,1.4315570676173444,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,2.0,1.0471975511965976,none,,37.66131331401164,7.478799351438626,7.463591694651931,0.0,0.49691021446746636,0.0,0.0
4.0,4,60.0,15,3.75,1,2.9799784623075207,0.4587763827072465,0.9249603092008124,4.736292369510594,1.914091923342731,0.2941790428039513,0.06381785595855352,4.729726818217408,0.048949589773249605,0.2992724858189839,3.995121744258172,1.4763311575159435,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,2.0,1.0471975511965976,none,,37.97913964867333,7.159249954764257,7.471810220418158,0.0,0.4994547437295529,0.0,0.0
4.0,5,60.0,15,3.75,1,2.9771872949643265,0.44108283148156746,0.9093371034585986,4.7399359507992465,1.9252649050523833,0.31044876332012233,0.0624217189570092,4.437608011392286,0.058589453213551905,0.3016996347900496,4.132658480107476,1.3748937349146328,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,2.0,1.0471975511965976,none,,37.65529526866587,6.762247023766198,7.444125474759775,0.0,0.49727371864776443,0.0,0.0
4.0,6,60.0,15,3.75,1,3.0181503025789485,0.4522864993194095,0.9533672548942019,4.7855646531935845,1.912201033741611,0.3370580452590118,0.06515637336675334,4.691750986065357,0.052395321111337774,0.27704796351741906,3.9124599350885045,1.458897387071965,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,2.0,1.0471975511965976,none,,37.870142531681914,7.965702572659912,7.432685020751413,0.0,0.49872773536895676,0.0,0.0
4.0,7,60.0,15,3.75,0,3.0752403276043907,0.45586075325259934,1.017209965317559,4.865018791401724,1.9388202517927824,0.36455841991419596,0.06848455963844179,4.896075500837238,0.06162758615293021,0.29283370085949106,3.9832447075623763,1.4330655136385633,7,60.0,firmware.bank_limit,firmware,0.5235987755982988,2.0,1.0471975511965976,none,,37.73960214353495,8.034263563088361,7.172712365018874,0.0,0.49727371864776443,0.0,0.0
4.0,0,60.0,13,3.25,1,3.523296016008708,0.4036070380225262,0.9998690748321003,4.881512766494708,2.020036300680247,0.335396921673416,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,firmware.course_attitude_kd,firmware,0.35,-1.0,-0.35,none,,38.10817720324806,7.49699647721879,6.964867843552531,0.0,0.618684114867321,0.0,0.0
4.0,1,60.0,14,3.5,0,3.5871868751728457,0.4172776586754184,1.0600598146968925,4.947282461687888,1.995327643112296,0.3344103697737482,0.06577673839752203,4.525026078250777,0.057254305433758694,0.29719603583055065,3.87867441408616,1.431125676117762,7,60.0,firmware.course_attitude_kd,firmware,0.35,-1.0,-0.35,none,,38.48818220117788,8.244357769656007,6.965025120189888,0.0,0.6234096692111959,0.0,0.0
4.0,2,60.0,13,3.25,1,3.468478981810742,0.3801330588949814,0.9536933461077145,4.824876221684036,2.0991940633294837,0.3455238181963136,0.06428724157605824,4.838135458152227,0.04859266356119493,0.2622486043376923,4.159134793507912,1.386136756807275,7,60.0,firmware.course_attitude_kd,firmware,0.35,-1.0,-0.35,none,,37.82412539163201,7.167777897791021,6.982179795399064,0.0,0.6197746274082152,0.0,0.0
4.0,3,60.0,13,3.25,1,3.456799372299265,0.4010286293630694,0.919371658507759,4.780980407938796,2.040622867112229,0.30955622753631695,0.06268446121923109,4.800642136301137,0.052262773561290145,0.2919196065623004,3.8788697987002156,1.4315570676173444,7,60.0,firmware.course_attitude_kd,firmware,0.35,-1.0,-0.35,none,,37.87174098596502,7.478783723063166,7.254206364523308,0.0,0.6219556524900036,0.0,0.0
4.0,4,60.0,13,3.25,1,3.5092736385962717,0.41900898058867864,0.980105955080247,4.844668870298656,1.9916521551325963,0.29811909832210814,0.06381785595855352,4.729726818217408,0.048949589773249605,0.2992724858189839,3.995121744258172,1.4763311575159435,7,60.0,firmware.course_attitude_kd,firmware,0.35,-1.0,-0.35,none,,38.19925852511844,7.301298474547026,7.330978190643345,0.0,0.6208651399491094,0.0,0.0
4.0,5,60.0,14,3.5,1,3.505122131517311,0.39155902050424407,0.9649026216597157,4.843715325880694,2.0709229648591987,0.31551825872381883,0.0624217189570092,4.437608011392286,0.058589453213551905,0.3016996347900496,4.132658480107476,1.3748937349146328,7,60.0,firmware.course_attitude_kd,firmware,0.35,-1.0,-0.35,none,,37.84578371101494,7.056849042751626,6.986322439519275,0.0,0.6172300981461287,0.0,0.0
4.0,6,60.0,13,3.25,0,3.5131619818214848,0.4022028466357112,1.0093861680481218,4.889217849009633,2.035972414932498,0.3417565249306274,0.06515637336675334,4.691750986065357,0.052395321111337774,0.27704796351741906,3.9124599350885045,1.458897387071965,7,60.0,firmware.course_attitude_kd,firmware,0.35,-1.0,-0.35,none,,38.23058390165278,7.9637759618353705,6.938563793760193,0.0,0.6197746274082152,0.0,0.0
4.0,7,60.0,14,3.5,0,3.5907180472783935,0.41169180474362915,1.0719707712812003,4.960550615721389,2.0646962199428645,0.36907257105984875,0.06848455963844179,4.896075500837238,0.06162758615293021,0.29283370085949106,3.9832447075623763,1.4330655136385633,7,60.0,firmware.course_attitude_kd,firmware,0.35,-1.0,-0.35,none,,38.26071288439763,8.034222534801732,6.806651314421344,0.0,0.6259541984732825,0.0,0.0
4.0,0,60.0,15,3.75,1,2.9837574523570773,0.4371282720962457,0.9504307888663309,4.803913719474979,1.8803361082723975,0.3298174063358823,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,firmware.course_attitude_kd,firmware,0.35,0.0,0.0,none,,38.13786153701557,7.496996477218788,7.347332161977552,0.0,0.5125408942202835,0.0,0.0
4.0,1,60.0,15,3.75,0,3.0586808664006657,0.457056205114902,1.0252198378851394,4.886545886141935,1.8750143219565416,0.3299568221014595,0.06577673839752203,4.525026078250777,0.057254305433758694,0.29719603583055065,3.87867441408616,1.431125676117762,7,60.0,firmware.course_attitude_kd,firmware,0.35,0.0,0.0,none,,38.47000353386902,8.24436379092624,7.3532267512301805,0.0,0.5176299527444566,0.0,0.0
4.0,2,60.0,15,3.75,1,2.932919860403177,0.4342546076906513,0.9028108744477561,4.739133731956139,1.9139538479951284,0.3388158180463684,0.06428724157605824,4.838135458152227,0.04859266356119493,0.2622486043376923,4.159134793507912,1.386136756807275,7,60.0,firmware.course_attitude_kd,firmware,0.35,0.0,0.0,none,,37.96964121854331,7.090884427715454,7.597783284162891,0.0,0.5059978189749182,0.0,0.0
4.0,3,60.0,15,3.75,1,2.9304415830396717,0.4319690901028022,0.8676440868519659,4.690401788887802,1.9210358532374,0.30389807535991575,0.06268446121923109,4.800642136301137,0.052262773561290145,0.2919196065623004,3.8788697987002156,1.4315570676173444,7,60.0,firmware.course_attitude_kd,firmware,0.35,0.0,0.0,none,,38.05434867373839,7.478792648249886,7.57687802230103,0.0,0.5027262813522355,0.0,0.0
4.0,4,60.0,15,3.75,1,2.9605578542133046,0.45257352446321203,0.9319396843834621,4.761750392387094,1.8856029534959027,0.2930827726662431,0.06381785595855352,4.729726818217408,0.048949589773249605,0.2992724858189839,3.995121744258172,1.4763311575159435,7,60.0,firmware.course_attitude_kd,firmware,0.35,0.0,0.0,none,,38.40105409808568,7.208684138901964,7.548295484047611,0.0,0.5107233733187931,0.0,0.0
4.0,5,60.0,15,3.75,1,2.961458440907079,0.428854474499465,0.9179171153915853,4.76677792273041,1.9143821459003405,0.31015870209034974,0.0624217189570092,4.437608011392286,0.058589453213551905,0.3016996347900496,4.132658480107476,1.3748937349146328,7,60.0,firmware.course_attitude_kd,firmware,0.35,0.0,0.0,none,,37.96937528371796,6.798737246482356,7.4836935481152445,0.0,0.509996364958197,0.0,0.0
