cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad,random_seed,requested_duration_s,screen_parameter,component,nominal_value,scale,applied_value,failure_mode,time_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction
4.0,15,60.0,15,3.75,1,3.0524706182333308,0.4450498414702133,0.9999559771698294,4.886226138007382,1.959904694681298,0.3749785326416385,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.913011139185826,7.114830943443335,6.776872542292474,0.0,0.48782260996001453,0.0,0.0
4.0,0,60.0,15,3.75,1,2.9797113115853273,0.33527356491209137,0.908191914419447,4.781931426210128,2.179323189990793,0.33809920499003787,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,firmware.thrust_ki,firmware,0.25,0.25,0.0625,none,,36.30963786113058,7.474244909704193,6.736799247728764,0.0,0.49182115594329334,0.0,0.0
4.0,1,60.0,15,3.75,0,3.0977778096291186,0.402720962107668,1.0359073359613147,4.919778687803116,2.0956009874348274,0.2968885139400022,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335,7,60.0,firmware.thrust_ki,firmware,0.25,0.25,0.0625,none,,37.350917408194455,7.523845064144495,6.634889475796234,0.0,0.48891312250090874,0.0,0.0
4.0,2,60.0,15,3.75,1,3.058794885309645,0.34162423477348164,0.9941853449701981,4.889149427913107,2.171619005227406,0.3391651992705921,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206,7,60.0,firmware.thrust_ki,firmware,0.25,0.25,0.0625,none,,36.74548539840293,7.2624738655919785,6.653108009029828,0.0,0.4870956015994184,0.0,0.0
4.0,3,60.0,15,3.75,1,2.974770988094747,0.32580013336018115,0.9025267589525284,4.779145437232093,2.2230016464347426,0.33210232245638777,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174,7,60.0,firmware.thrust_ki,firmware,0.25,0.25,0.0625,none,,36.406927143793254,6.777077131263206,6.814449735462478,0.0,0.48964013086150493,0.0,0.0
4.0,4,60.0,15,3.75,1,3.0447886110325952,0.3538539960174119,0.983693907683356,4.873117154035311,2.1204207847171577,0.3303336793470151,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219,7,60.0,firmware.thrust_ki,firmware,0.25,0.25,0.0625,none,,36.80884272173979,8.541005814783082,6.723893733834876,0.0,0.48782260996001453,0.0,0.0
4.0,5,60.0,15,3.75,1,2.8970941704704574,0.3303147948034868,0.8209686074561964,4.69210292742528,2.2078891015571744,0.32689422382554806,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187,7,60.0,firmware.thrust_ki,firmware,0.25,0.25,0.0625,none,,36.136404295556574,7.581734589952742,6.756715649838731,0.0,0.4921846601235914,0.0,0.0
4.0,6,60.0,15,3.75,1,3.0607191321200133,0.3475876264875365,0.999025381512248,4.88491577965175,2.1573895970809533,0.3327939469170078,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861,7,60.0,firmware.thrust_ki,firmware,0.25,0.25,0.0625,none,,36.83323870854321,7.374838965417575,6.7462638244152044,0.0,0.48745910577971646,0.0,0.0
4.0,7,60.0,15,3.75,0,3.073423684489785,0.3798241917015939,1.027651533235608,4.908451905647601,2.0747181916227717,0.3452713205481772,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793,7,60.0,firmware.thrust_ki,firmware,0.25,0.25,0.0625,none,,37.225611140568724,9.13759308436317,6.752648894528359,0.0,0.48854961832061067,0.0,0.0
4.0,8,60.0,15,3.75,1,2.9195300921743375,0.32793861519958367,0.846805750300148,4.715159759573746,2.1969244888609483,0.33339955953495093,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907,7,60.0,firmware.thrust_ki,firmware,0.25,0.25,0.0625,none,,36.12624315191585,7.52965626937896,6.773882177208016,0.0,0.4914576517629953,0.0,0.0
